1971755,7375740,15405765,P,1601688553,d97cf573-1558-43f9-97d1-8ebd67f9f293
883660,19070922,4702911,P,1601688553,acaadee7-3155-4ffa-a278-7b54847dcc90
3075480,27775218,14093916,P,1601688553,1ea2cc3e-91fd-4bc2-9725-6c4c48a45f17
1634950,1018566,2948778,P,1601688553,52a8944d-b80e-4b43-9bd7-5b011490843a
3368630,1364820,3222762,B,1601688553,33c918a3-4edd-49f1-b3be-c7c5401996e1
4310270,22352286,10195701,P,1601688553,6e6f3f8f-d3a5-40ab-a683-561d2d1aa4cb
752325,15722982,522717,P,1601688553,232259aa-6973-4c55-b31e-4e18c310bd7b
974460,27560130,2597757,P,1601688553,4167db51-0f40-455c-842a-5c8d59e383d1
619400,15115764,4295430,P,1601688553,d8b487b8-4970-4f77-98b6-dc8a48e129f6
331315,22007634,7320345,P,1601688554,1e21bf73-63aa-41fc-ae45-1af12697746c
4272110,16003878,10385469,B,1601688554,e41da439-5018-48e1-b5bf-cdc4d681b7b8
4337550,12208218,12490977,P,1601688554,1e63edfb-7403-42ae-9656-2f6d468e129c
2517125,7704690,7087110,P,1601688554,1b5e8dc0-9b2c-4124-8d49-ad8ddee5a011
4381515,7042332,12437439,P,1601688554,7f490a96-92bd-4609-b5a1-b8f3427fa34b
4236210,22371504,4048683,P,1601688554,89096036-917b-4905-8ff8-885886db548c
1727285,8401182,10115604,P,1601688554,c4990cb2-f15e-4bb5-b8cf-14af1ca18102
882630,11666406,10822083,P,1601688554,512b8ffa-1dc2-4d16-b59e-655be539989a
2556725,1755690,2658609,P,1601688554,5c1ad4cf-97c2-492e-9057-8be4900a6443
1368605,13951860,4250139,P,1601688554,fbf6635c-6a7e-476f-aae7-0a92b2e02473
3962405,18916440,10822083,P,1601688554,5f111372-a01e-49b5-86db-8a96319d73b2
238215,6278568,5637582,P,1601688554,b2806ebe-afd0-4904-b827-58a86885b503
3387015,2901900,7085484,C,1601688554,32e55a22-3910-4c4f-8d66-6384d3c45c02
940475,27582450,10796736,P,1601688554,2b2ea834-4a26-4b8f-97d6-f602f906541d
329065,7654212,14268315,P,1601688554,fa0c4113-f260-4ffb-8064-2ecc41600e1a
6630,23508282,12437439,P,1601688554,c7cc7e9d-c3f0-4cac-b786-c3f42dff5aff
3067180,21004494,9140802,P,1601688554,269a8362-88c9-4f22-b340-aaf5224deb25
4537330,24665214,14071263,P,1601688554,d047cfbe-77fa-42e7-bb07-970bc0f0588c
4342515,9022452,7065216,P,1601688554,7d7bfd86-3fdb-46f0-9d62-a90e09fe1da5
2847315,2971974,7562313,P,1601688554,f337c595-4a5e-47ed-89c4-d8d45efef35b
877150,29474796,6912888,C,1601688554,a9beef25-a20e-4858-bf07-e90ecb1db0f2
226545,10221954,8898909,P,1601688554,98473f0c-11e5-4924-9801-c79eaf920419
3395310,23848704,9007683,P,1601688554,3ce7f0f6-fe1a-48bd-b177-6b2e98b93e36
4355915,9995232,7396008,P,1601688554,f267885a-5fd7-41b5-8cf6-53a6c2f4bc61
417880,23289858,12437439,C,1601688554,ba417f1a-e297-4501-9298-7c4c582d4bbc
3802220,12340380,12437439,P,1601688554,041875e7-8b42-438b-b593-89d5a279093c
3324480,15377490,2591325,P,1601688555,feee9e94-9a33-46c5-97bc-20fd0975e6c9
5014625,14639958,306816,C,1601688555,08b42778-28f2-4c34-a259-4388b11dc931
1182550,11012472,12544083,P,1601688555,27ecf8a1-e2a5-4603-9d95-182ac5b64974
3330895,2338800,462120,P,1601688555,3083b56a-398a-4397-a9af-77474bf3a59a
3556035,18948198,10595100,P,1601688555,1582343a-042f-459b-b7c6-d7b92d943f08
4317000,30413466,3796074,P,1601688555,c26257df-15e1-4be4-bf19-5b237780bc7b
884385,17067594,4726866,C,1601688555,45ca9912-0fa6-4f1a-8fe1-a9253136e68e
1971395,4322748,12437439,P,1601688555,55b8aed9-5b04-40e7-9774-4ca224ea3301
4712920,2631054,7561131,P,1601688555,eacba4ba-3fe1-4c6c-ade9-7ae0d73f9419
4011670,28364514,2301318,P,1601688555,dd006c68-2dca-4b99-aefe-1ea4f8df2383
3606515,10028340,11415195,P,1601688555,4f2ad3bb-62b6-4216-abc4-08ed1bed0f8a
150680,9103434,7065216,P,1601688555,7cf439b1-c6de-4374-a9ee-cb21fdc0bedf
3832180,2089752,13332906,P,1601688555,7a7ca8a6-335b-47e7-8b71-2998b599b137
5000130,23148252,3960879,P,1601688555,a9320648-e0b2-48ea-83dc-cff53f92bbb1
1840200,22117536,1217265,P,1601688555,221cafe7-7b6c-4c86-adf6-8b244abc9a7d
120800,22968192,7601589,P,1601688555,41efb400-c23f-489e-ad71-1df5e72ac061
4830,17469828,14110449,B,1601688556,4a387d76-67ee-4d6c-940a-dfb07cec1bee
1867030,27108018,12545451,P,1601688556,d1a933c0-52b8-4a80-aca2-0107391a7584
4390440,22883622,12444159,P,1601688556,9422e66a-664b-4ba2-ba19-628144d789e2
449545,11456130,1712205,P,1601688556,2f2fc61a-d0e9-401d-94d0-4dcb579a40c6
1347270,27638586,14071263,P,1601688556,7178d126-78ef-434f-b2c1-090024453be1
3334495,25451220,679023,P,1601688556,0b15d1a3-79d6-4f0b-9aca-4e2e9d2927f1
993430,9885276,9372507,P,1601688556,4bd22764-d3b6-4d40-b447-8860fd159e4b
4978355,9835890,12854625,P,1601688556,a3efcc17-3e9f-4d13-b2c5-1f20c9d766de
3916265,9063084,4392348,P,1601688556,567ad5fc-c986-4d69-a4be-5866ff0280f6
314590,8815962,14886840,P,1601688556,f6fe5ec0-ba9f-439e-b42c-ae431490a458
2772970,24419304,8674224,P,1601688556,edfc605b-5daf-492e-8d51-6aa19c4a19f9
2393570,22382946,7396008,P,1601688556,ae75e9a8-35f0-40fe-be0e-50aff6ae4f15
915445,5022678,735936,P,1601688556,5f594355-417c-4c95-98da-e5f2fd8959af
1682655,7048938,8761428,C,1601688556,318166ca-e6bf-43d0-97ed-f5e9cef746f5
518700,14030718,10822083,P,1601688557,aecb6e6f-afc1-474a-9702-3c42cce6cd72
486290,28860204,2703846,P,1601688557,6512a2f8-053f-430f-ba71-0fce30d5f72f
951505,11830464,9626877,P,1601688557,ed4add37-a447-4862-b225-ae28f394f69b
4659195,30392418,14482611,P,1601688557,e9e1f14c-ba29-4522-8e36-66c530a196d9
4407715,25864632,2623245,P,1601688557,734ef90a-5cc5-46fe-b718-837121628ddd
1583500,219408,11637924,P,1601688557,5d20248c-618d-4ca6-a3b2-16de8e7939f9
231500,14476776,7396008,P,1601688557,a11ac841-c491-4cfd-88ba-29f671353a4c
3088650,14025762,2948778,P,1601688557,b1b99b27-ff01-4913-8fdb-ba77a423ed3e
3889705,29673984,7729452,P,1601688557,ad1f5e67-eb62-4c3e-8136-342e78657efe
4407230,6754188,14886840,P,1601688557,a68a95e9-1f7e-4f7c-9638-2111d9502d35
4726055,23902800,3897570,P,1601688557,fd3fc0c6-913d-4616-9246-267edb9af5c8
942860,20540658,6289917,P,1601688557,651e01f1-d71a-49e9-a6a9-077db360d58e
1245135,16961118,8670333,P,1601688557,d0c75e50-698b-4283-a423-5b617d938e2b
3018755,23110566,7396008,P,1601688557,6b3365ab-8cf0-4bac-a4c1-32a269c1523f
1930875,12622068,10632759,P,1601688558,91337688-0335-4b1c-9bc9-82d7ba976a5a
3251905,25470414,7674732,P,1601688558,3746cdd0-db2f-48c6-a26d-7447b5ad612d
2727055,17690532,13019166,P,1601688558,c99c0249-1460-4214-a86f-4cc5c2d4b13f
4439125,19507830,9013929,P,1601688558,9a12a5e4-81db-451b-85b7-6106d733bbcd
5068810,488442,3242355,P,1601688558,c969bd41-882e-49cd-a4d4-7bf4ee85b88f
616320,30529176,3060261,P,1601688558,2a33a271-ec4b-4d1a-b2b3-6df9d037d401
372810,26737416,3243111,P,1601688558,491d7d46-389e-401c-8216-49b4cefcfb1e
4740815,8378640,3649851,P,1601688558,4cbdaad1-1054-4452-9471-a113f6893e31
2794440,12675198,3088377,P,1601688558,006336f7-350b-4f8e-81f3-57c678d6824a
2409040,17902668,2651880,P,1601688558,c9dbd9c3-bf20-471a-81f2-15b161343615
4048205,14926128,10822083,P,1601688558,afe2f532-032b-4466-b6f6-174e874fd501
5047985,8953980,9007683,P,1601688558,1ce9ad41-2f0d-426d-9789-d4fd10372308
3896880,2032692,5395020,P,1601688558,e7175437-0037-42ef-a79f-d608ddc8c5a4
1582665,3856410,7396008,P,1601688558,85752617-8c99-4cc8-982b-299320ecb2a7
2467375,8838522,14093916,P,1601688558,2388d944-e200-488e-a994-0459b7ef0e10
4715375,25995774,2897427,B,1601688558,5572057d-539d-4706-b527-2dc25f40cbfc
4834830,13332144,462120,P,1601688558,474e9604-3d90-4515-bc6d-b4ce2e0ae9aa
2433630,19317186,480543,P,1601688558,97ed7555-aa9f-4423-8b9d-a4996453e2c2
186435,24723084,92028,P,1601688558,116c9662-ed29-44f0-adc4-f6bde4da2463
3682640,16372830,6394593,P,1601688558,13e5c61c-a965-4fcf-be34-09516974ce6f
3783285,455208,514587,P,1601688558,1f681190-4b47-45d2-baf7-3fe4f2f55643
1928490,18416190,3242355,P,1601688558,9c840c1d-6ce4-4b8d-9b1b-e884f0e78f44
1066165,15821964,2172960,P,1601688558,4612a371-4b80-4ef5-8ae0-9479851e99c1
1966940,14535666,3242355,P,1601688558,a57c5024-4c2e-440a-a73c-b02a5c62603a
4715375,27236796,11637675,B,1601688558,cb969322-1f50-4cb4-a38a-415e1953e7db
4250535,27610614,2948778,P,1601688559,614db39e-f730-4ff6-8cfe-c5910a247d8a
3449805,10154484,7561131,P,1601688559,37939c35-920e-43e4-b068-9be4eb72fde3
1612540,2597172,14268315,P,1601688559,096ee99a-ab78-4ded-bfc6-1948ebcf0ee1
1650425,16514958,14268315,P,1601688559,7950d829-2572-4ed4-9523-69f44793710f
3343565,23218836,6545805,C,1601688559,fa184af0-2249-4302-a314-17b85cdce2a8
4809850,3868626,706602,P,1601688559,4fa4ff3d-8c64-4a0c-b1a4-62d6d583400a
4331615,19488594,13375284,P,1601688559,73b1facd-701c-4b79-adee-198451beec0f
5070225,3299844,14268315,P,1601688559,3cce76b5-75e9-460a-a1fd-f5b5472b36ea
2349435,15132558,2948778,P,1601688559,75bad2ac-9178-4ad0-9bf3-d45071dd24b8
2252505,27509802,14504739,P,1601688559,b809b2bd-789e-4568-a271-724a006bc3a7
3200285,6048864,13901859,P,1601688559,5115ef46-fd70-4c43-9918-0755ab4e53d6
1743355,28309644,4444005,P,1601688559,8d2d8489-5be6-4910-ac75-18b224cf6c0a
3045205,27080976,447576,P,1601688559,f69b5819-ba20-4a52-b4e2-75ed9e85c599
2594170,15949188,10822083,P,1601688559,4fb772d2-2d16-417e-81af-aaf1fbb82595
2116825,18074310,3960879,P,1601688560,0442b734-7869-4177-b6f7-63e3d000417b
894875,27358782,712338,P,1601688560,5d9dc5eb-de24-4af9-9cd0-a216fbba07c7
5008705,17633892,1660095,P,1601688560,ebe42c3e-7473-474c-aef4-492227d259d5
945555,22326672,5637582,P,1601688560,e9c144e9-3158-455d-a74b-5c4303a0ef5f
339310,25999074,2261952,P,1601688560,b8932caa-0f4a-45a2-b804-79bfa47e05f8
591695,20606838,11019147,P,1601688560,2cde1c82-872a-4ab2-8e72-76e868874f33
4086920,26375346,9307257,P,1601688560,e08149b8-4184-4be9-a5c0-bac409e083c7
1669615,29619180,14404278,P,1601688560,2f4a6872-fcb0-49eb-b4fb-232e7c245f9b
1113160,16703430,14268315,P,1601688560,3a9f1d53-70ef-40e5-9a82-4f3ec26675c9
3295140,13878108,7561131,P,1601688560,fc317655-35e6-4cef-9772-8a5e4a8f88f1
3521265,3045666,10062558,C,1601688560,9990eeea-972f-4938-9eb8-7a417dcfbfb6
901920,9041400,2658609,P,1601688560,badcef5f-1a4e-4c81-a73a-dfe77bb447b7
1715975,28129764,14268315,fav,1601688560,0605c221-d8c2-4fa1-a51a-be3d0abfad85
4688020,1864422,3242355,P,1601688560,b7f43ef4-cfae-4921-82b5-797d4d740331
3856130,8725434,2390568,P,1601688561,ac189348-18f0-4dbc-a92d-3bdef4958904
2946520,4116240,12047460,P,1601688561,9830c212-542a-4fed-a777-2ebc7a4c9252
3904995,18253146,1233459,P,1601688561,2dcaff27-d1c4-4ba4-b457-5332e81edec4
3232920,9573894,6289917,P,1601688561,fa713210-b266-48b1-b111-2959c03f7fca
3402950,26854368,8656926,P,1601688561,f9b3ffb8-ec3d-4339-bc27-3f69b3956963
4830900,23115396,2950839,P,1601688561,487102e4-6bf1-4580-8c9a-b11e5484cc04
56945,20884602,7561131,P,1601688561,c120d562-77e4-4bed-b22a-91fa03caf877
1381640,25211844,4048683,P,1601688561,1051b6dc-1ff7-4317-8d67-b38762ec94ca
633605,21768330,63177,C,1601688561,b80c11ae-80e9-41f3-9382-29d255111350
2983790,17196282,5637582,P,1601688561,fa8fddbc-75f1-4d9f-8fb6-81e26b23b155
1477460,21335400,10739262,P,1601688561,6f2870d9-c5d2-4f65-b192-03841c87a078
688665,23408484,4048683,P,1601688561,b5ccd031-0ec0-4ae4-974c-851b2836425a
698695,5399214,2110461,P,1601688561,1f055363-c384-4fbc-b8bc-2b2e407198c8
2056670,20279586,7065216,P,1601688561,17427303-56ba-4b06-b97e-5fbe2c64ba9e
1890730,6144426,4704591,P,1601688561,5a7a9623-1471-4634-ae2e-f41257a11336
231900,18744558,8200113,B,1601688562,ae2c9a0a-455b-487e-b4ff-2d401cc16b02
5020890,21489282,14146353,P,1601688562,3c8823de-bed0-442b-be14-3b36d176f994
2805310,24133068,10822083,P,1601688562,caa3918e-5ce1-4a74-9f45-1c7cd076da08
4585725,8788080,12653718,P,1601688562,b0d60784-4b7c-4d2c-99d0-375203a9c1e9
2199450,419958,4940259,P,1601688562,eb6de48c-aede-4877-991b-8f501794ca86
3150585,9861480,9007683,P,1601688562,7492810c-9a79-4652-b227-f42305848638
1300515,26316156,4704591,P,1601688562,e121ae94-d8a6-45dd-a111-066ad2ead2a0
4110625,43548,14404278,P,1601688562,6cf0a02a-acce-48e5-9c77-7541ee9e4ee3
4614740,19536264,6289917,P,1601688562,8082e75e-52e1-42ea-b7d2-e14e2e158078
4617820,2984766,7562313,P,1601688562,db7f3bc6-5302-42db-9f98-284d996f7f35
2019570,2588172,9897465,P,1601688562,34da1b7f-1145-4e61-9320-1d8d77bd4020
4841950,354660,14404278,P,1601688562,babcc1b4-c811-406a-9605-567988914ecc
2476895,27799212,3242355,P,1601688562,9233b352-e02c-4dc5-b40a-b874e29a5db0
4337240,8607582,12437439,P,1601688562,bb51b9ee-3a2f-4b33-a950-57d6c7575131
1058255,19758288,8960835,P,1601688562,5fffa2db-7c18-4a47-8ea8-f216f52e2a9f
1002650,27353748,13074882,P,1601688562,d92b47aa-627c-45b5-88ce-1f6934a3f927
4561995,2056962,462120,P,1601688562,41a9cdb5-51e5-4f0e-be3e-afd408ce16ea
1092345,20072928,13014861,P,1601688562,e2aba93b-7e37-40e2-93d7-1f84407af832
4901890,2998248,2948778,P,1601688562,441a134f-d7cc-42f8-b20f-6d9a6d8a2e4b
4546060,7918314,14268315,P,1601688563,30931134-952d-405a-804d-4bc655a51196
4337550,19758108,12490977,P,1601688563,1fd4a25a-7692-4c04-8b63-3175d900ad97
1951515,14736180,2871357,B,1601688563,815e506e-e274-4a1f-a658-08aa129c18d9
4435135,2028732,12437439,P,1601688563,059a8aeb-d412-4c04-b2a9-e87144e6bb56
3449270,11853528,14268315,P,1601688563,5f111954-33dd-4704-80cc-2ba2718c443d
1388350,12164454,2211552,P,1601688563,9657288c-45d0-4a1f-a910-ed610eeed4e3
3809665,28285632,10378686,P,1601688563,f82d802e-9fea-4587-82c4-0ffded772c49
3004095,6096702,12437439,P,1601688563,f683bbb8-5564-40ad-aeaf-2e6e73bc2710
326800,23517522,4258251,P,1601688563,b57d3c20-7367-423c-98c6-dd4e607863e7
3274680,18137904,2172960,P,1601688563,8c05c1e2-b284-4058-a387-7260b389512a
2296850,16226274,13387077,B,1601688563,4976690f-0877-4158-a7f2-0797d26194c9
635760,9865416,600834,P,1601688563,992de47e-e62e-46bf-9f1f-aea6d8eaa00e
2021815,22293906,8775480,C,1601688563,f6fa3f58-4c33-4158-b4f1-b713f15ee153
4537330,20652822,9007683,P,1601688563,e0225e89-3b78-4d3a-ba06-e6e06f2d3af8
2405145,18199248,7674732,P,1601688563,9e352290-1f48-4e76-959f-0bb81ec90603
1177640,4639860,2785347,B,1601688563,375c87e0-3baf-4a0f-a36d-ebfcdb1f2763
5081950,25566180,4392348,P,1601688563,b17b0429-0b5d-43b2-88b2-c76d39c90c42
993880,8467650,7396008,P,1601688563,b0c5f945-a6b8-4ac8-80ac-e56dffc895ff
171815,15789408,3122181,P,1601688563,134c3071-5685-40a7-9369-fc655de7a4f0
3488845,17314656,11146587,P,1601688563,c7c734f7-f6ea-4293-b6e8-f6274610c845
1818155,15727086,12511257,P,1601688563,eb302995-9529-406d-a5b5-ebf3b15423ae
877505,14665884,5984820,P,1601688564,63964d8c-54ff-4bea-a5c3-76b68147e811
3196630,25010118,4549227,P,1601688564,6680d24e-d7c3-45ef-9c9a-922dde90434e
2309020,7169298,9338451,P,1601688564,b3db6ce2-9a63-4d23-a1f1-4c4b0802b3f0
1355545,5904138,12544083,P,1601688564,458754e7-6e53-41f8-a51f-3d95ec6537a5
4932005,4610154,5577831,P,1601688564,422e8c98-b08a-4250-922a-1b3a9ed623b3
1866485,18956844,4423113,P,1601688564,e8d852db-f6a9-4377-aa3d-f1ea16edb9a2
2951425,27092388,3242355,P,1601688564,b45b6b47-27bc-4cc3-8114-3ebf10f4295f
3481315,11465490,5637582,P,1601688564,26531817-6321-4578-8f75-8dabd9312ce7
859485,27283062,9307257,P,1601688564,366ed293-ef8b-474f-9f88-9fa20be0e9fe
573320,26127594,7345779,C,1601688564,8f5c2b37-8929-47df-b2f0-f343f00bc71a
1919190,14054154,14268315,P,1601688565,9ba0f07a-1d62-4315-81b1-3afad0af4b30
1651455,6010656,9007683,P,1601688565,b6e1dc6b-ad43-4e3e-940a-9a6bcb888578
3226605,13610946,1123752,P,1601688565,0a1151b6-3e63-4b51-94b0-3ba820cd2a2c
393650,2572218,14404278,P,1601688565,dcea616f-35d8-44a8-80a7-41df2fc25ba1
2578250,11582466,10822083,P,1601688565,8b4be8c6-4a4c-448e-a42c-2fa147ebdc29
2546270,4584684,6289917,P,1601688565,8ec4a868-e715-4fbc-a102-fd48d9259903
2708580,8826570,3961590,P,1601688565,28df4709-a68b-4c54-87bb-26ff96d2d5c4
2282150,3788040,4270962,P,1601688565,a00f0e5a-dbed-4f79-9da7-f9ecae7d8a3a
3314750,3270030,8778060,fav,1601688565,e9d1d352-b71b-4657-840e-7d361790ec1d
3371995,27052104,1712205,C,1601688565,a6253ad3-9e9e-41bd-8223-bdf71ad365d0
5077770,18480894,12511257,C,1601688565,9e842f29-a7a5-4f2c-9ac9-0a2b00212544
2357735,4678020,7396008,P,1601688565,1fb293b5-622c-48f2-92df-8f20eff37570
2865630,30933516,2403663,P,1601688565,6868fff9-2427-4a07-8618-0c7215345dcd
4433435,27678282,12728151,P,1601688565,ba3bf4a6-d5e0-441d-a018-0f56ddab7b68
3616260,13913370,12128670,P,1601688565,a76d1fa3-766a-4839-ae57-2dcc91801ced
4593675,18110772,13066308,P,1601688565,71318c9d-98ac-4968-a960-aad9167debb5
2578225,18666198,14368296,P,1601688566,b552982f-7b1f-4a4d-96e3-a228b0367b43
1147090,28427400,7562313,P,1601688566,c695830c-0342-4121-822f-766a3cec95f8
761910,11403210,3879675,P,1601688566,499fc008-657f-4845-b6fb-b5765b3d78ba
3956000,18896952,8206398,C,1601688566,3363c30d-1801-40de-8e57-074779fb9b1c
1607675,7786578,13930050,P,1601688566,5df6eca6-fab2-4fc2-a331-17fe0b9a0870
3944315,5509704,3904284,P,1601688566,667f0eb8-5d99-474c-8276-4e4a6ca81cab
3028800,28975158,12906984,P,1601688566,8425a56b-7d9e-48aa-a3b1-5fc5daa95a6a
4782485,26946108,3185571,fav,1601688566,34b58cd0-dc6b-40d2-a49a-ff6c6bc8e661
921865,16151310,11429100,P,1601688566,40f180f2-94fd-4de6-878e-fd72967b9cdd
3398830,19916388,12455403,P,1601688566,ac132cf8-75d2-4e60-afd5-660e63ccad8d
736955,28705656,8656926,C,1601688566,48bb1f9f-804e-43f4-a017-02910db3ad2a
4710720,13634814,2211552,P,1601688566,3c254ea5-442f-4166-ba0d-8ab039ff324c
3909415,30845706,6933870,P,1601688566,b908d3bb-3fa8-4284-831c-f1e43e29c8c1
4586980,4980252,8946081,P,1601688566,3304a893-5f50-41b7-9f84-dc1ff4f8f703
4365280,18023898,8001969,P,1601688566,95b83a19-273e-401f-abef-97d5a58fa61d
4553285,13548804,12854625,P,1601688566,f1b2d314-8465-4495-bb60-51fb9a6df527
949545,13222584,2703846,P,1601688566,ac79dcb3-de23-401e-b1e1-d6be6393c415
3392135,3858774,9196935,P,1601688566,69197a66-aa79-4ec8-b337-677b0171f1c9
3580485,27278556,5152428,P,1601688566,442e9235-806b-4701-b442-981f5e5af225
1752530,6025860,14268315,P,1601688566,dc4e2976-3259-43e2-af9c-0f4691c926ce
2390605,4350762,14404278,P,1601688566,3b265ec9-6b00-4a56-9dbd-5c63037d8d77
3031240,5996376,6289917,P,1601688567,35c03ce0-4d66-41f6-8f2c-eb5ae3293ec1
2572595,3351042,10822083,P,1601688567,c052d392-cf57-41fe-87f0-ce2940ffe92a
4397195,18808134,4887105,P,1601688567,090c6017-2b54-4df9-b6d0-905627423687
1266900,29401806,3960879,P,1601688567,769a9b7e-b5ff-486b-ba9f-4d570ba67d98
2558625,13139862,3681981,P,1601688567,b55a9246-79c3-426e-9a29-daf165469e2a
2232340,8823888,3960879,P,1601688567,dc7692b8-158a-431b-ba6b-a6ca2c5fa7b3
4911570,26916570,3154110,P,1601688567,0fa7e23b-6124-471f-973f-419462d43f00
1044475,28646262,12437439,P,1601688567,c74b2c4e-352c-4803-98e9-0170483e8449
4675130,19032108,10822083,P,1601688567,ece1658c-e05e-4368-8ab0-328789b865e4
2227900,19063698,14071263,B,1601688567,38882720-8b1a-4c3b-8e78-4a9eb58b2b00
4555805,15491628,7561131,P,1601688567,13ae608c-9746-42cc-a13b-4c5e7e9ea99a
3508115,24798792,12068103,P,1601688567,fbe989dc-a963-4819-a86d-868134e8b306
1696125,27516090,4193736,P,1601688567,c82f5b5e-f28b-4f67-ae4f-c4d9b8c4f5e4
866880,6340908,13094646,P,1601688567,fb55f2f5-4296-4aee-aeb2-760bf791288d
4489140,20715672,3898419,P,1601688567,9095dcc8-7cea-4639-9a2e-3a0a21eece77
4692770,30545994,4392348,P,1601688567,13f27730-61c3-4f81-8b7b-c478e764cf26
2724165,330390,1962135,P,1601688567,f0da62fc-853d-4e42-bf6e-d44bbe10c17e
2110270,8476854,8706192,P,1601688568,5d1c7711-4ac0-4880-a2a4-1255f6443440
3404385,3742476,3154110,P,1601688568,4b53b390-a189-4094-9ae6-378022af9558
2576265,2391150,462120,P,1601688568,ba5abd08-370e-46d6-aac6-5e8a4b72eec4
1707970,27232302,10936086,P,1601688568,1bfae8d8-7c00-4d88-a92a-2157134c24d9
265695,17220798,14268315,P,1601688568,c43e2c73-fe63-4e9c-96e3-ddd9b1a0be07
4517290,25186092,14093916,P,1601688568,61796324-2483-4b1a-816e-a17fc9991fd8
612995,7474404,13730622,P,1601688568,593d832b-4c9f-49b3-96b0-b0c8f4346096
4712920,7396218,7561131,P,1601688568,fcbdc1e4-c0ba-4163-9c4b-182631b11839
3701480,21163074,6289917,P,1601688568,a466a513-fc99-4e55-aeba-2680fed61585
3131175,23872362,9474747,C,1601688568,30daa8be-5d2b-44b3-b730-bed8dea8eecf
226545,26300856,8898909,P,1601688568,0eaf2da1-a98e-4421-907e-dc4fec27638e
1105,26779968,10822083,P,1601688568,5b7edb92-4e6c-433d-88aa-fd9814708d52
1726875,28824318,9324132,C,1601688568,ed59170d-264e-46f8-a342-80a7a36fcaae
2489950,16568868,12047460,P,1601688568,6fed0f6f-abfe-49b7-8423-e01eac241ab6
2255395,27082044,2016003,P,1601688568,a5738047-f039-4df3-b63a-b7d79c91298e
5088125,7907052,12151836,P,1601688568,19fa3a3f-9ee8-422e-bdf3-2c2793d49d22
2778235,29203500,3505788,C,1601688569,bf34ed75-29cf-4cd9-9ba4-f6c9aa0bd053
4887680,20344692,13546458,P,1601688569,58d600e9-8963-4e4a-9bd2-b75efb6f7cf2
3195150,27085272,8939388,P,1601688569,ff51abde-67c5-4cf0-abb2-577cf162f178
979460,17320758,12437439,P,1601688569,d0707e3f-2e5f-417c-ad2d-6a5951253ef0
1658660,27620184,3242355,P,1601688569,2e392216-0ab3-4888-9c47-29d85603adee
2839970,2943498,10822083,P,1601688569,fc535a5a-a14c-4b45-838b-bb8d85f6af1b
1438420,19715310,3796074,P,1601688569,9a7c6461-dd7a-4578-8d7c-e7cc580ea138
534880,26075742,9628770,P,1601688569,e52784e5-10d8-4400-a8b9-624ea694b221
4773985,19971684,10822083,P,1601688569,36045005-da7a-4bd5-88d0-95d855356e18
438125,26200734,10822083,P,1601688569,6073ed40-a939-4c84-82ff-3b21ec7b951b
3425000,11751846,2261952,P,1601688569,ce748666-6fc1-45b6-b0de-c1e245f8d8d1
825795,3317208,4584399,P,1601688569,3a54e4d9-0cfd-47a7-b082-244469c21bc9
